날짜,BPU,쿠폰ID,쿠폰명,쿠폰유형,쿠폰할인
2025-04-16,e-영업2,CPN384029,[제휴전용] 8%추가할인 (이월 슈즈),플러스,194527.0
2025-04-16,e-영업2,CPN384742,[제휴전용] 4%추가할인 (이월 여성),플러스,38009.0
2025-04-16,e-영업2,CPN409201,[제휴전용] 7%추가할인 (이월 여성),플러스,195100.0
2025-04-16,e-영업2,CPN409202,[제휴전용] 9%추가할인 (이월 여성),플러스,570773.0
2025-04-16,e-영업2,CPN409203,[제휴전용] 7%추가할인 (이월 남성),플러스,318818.0
2025-04-16,e-영업2,CPN409204,[제휴전용] 9%추가할인 (이월 남성),플러스,541245.0
2025-04-16,e-영업2,CPN514212,[제휴전용] 8% 추가할인 (이월 골프),플러스,21400.0
2025-04-16,e-영업2,CPN1256785,[제휴쿠폰] [WEEKEND SALE] 플러스 5% 쿠폰,플러스,-5955.0
2025-04-16,e-영업2,NCPN0000001,(제휴 최저가 자동 쿠폰)10원 할인,플러스,27.0
2025-04-16,e-영업2,NCPN0000199,(제휴 최저가 자동 쿠폰)1990원 할인,플러스,1809.0
2025-04-16,e-영업2,NCPN0000401,(제휴 최저가 자동 쿠폰)4010원 할인,플러스,3645.0
2025-04-16,e-영업2,NCPN0000522,(제휴 최저가 자동 쿠폰)5220원 할인,플러스,-4745.0
2025-04-16,e-영업2,NCPN0000545,(제휴 최저가 자동 쿠폰)5450원 할인,플러스,9909.0
2025-04-16,e-영업2,NCPN0000595,(제휴 최저가 자동 쿠폰)5950원 할인,플러스,5409.0
2025-04-16,e-영업2,NCPN0000598,(제휴 최저가 자동 쿠폰)5980원 할인,플러스,5436.0
2025-04-16,e-영업2,NCPN0000605,(제휴 최저가 자동 쿠폰)6050원 할인,플러스,5500.0
2025-04-16,e-영업2,NCPN0000618,(제휴 최저가 자동 쿠폰)6180원 할인,플러스,5618.0
2025-04-16,e-영업2,NCPN0000677,(제휴 최저가 자동 쿠폰)6770원 할인,플러스,6155.0
2025-04-16,e-영업2,NCPN0000694,(제휴 최저가 자동 쿠폰)6940원 할인,플러스,6309.0
2025-04-16,e-영업2,NCPN0000761,(제휴 최저가 자동 쿠폰)7610원 할인,플러스,6918.0
2025-04-16,e-영업2,NCPN0000802,(제휴 최저가 자동 쿠폰)8020원 할인,플러스,7291.0
2025-04-16,e-영업2,NCPN0000851,(제휴 최저가 자동 쿠폰)8510원 할인,플러스,54155.0
2025-04-16,e-영업2,NCPN0000897,(제휴 최저가 자동 쿠폰)8970원 할인,플러스,-8155.0
2025-04-16,e-영업2,NCPN0000905,(제휴 최저가 자동 쿠폰)9050원 할인,플러스,8227.0
2025-04-16,e-영업2,NCPN0000996,(제휴 최저가 자동 쿠폰)9960원 할인,플러스,36218.0
2025-04-16,e-영업2,NCPN0001007,(제휴 최저가 자동 쿠폰)10070원 할인,플러스,9155.0
2025-04-16,e-영업2,NCPN0001072,(제휴 최저가 자동 쿠폰)10720원 할인,플러스,19491.0
2025-04-16,e-영업2,NCPN0001174,(제휴 최저가 자동 쿠폰)11740원 할인,플러스,10673.0
2025-04-16,e-영업2,NCPN0001311,(제휴 최저가 자동 쿠폰)13110원 할인,플러스,11918.0
2025-04-16,e-영업2,NCPN0001362,(제휴 최저가 자동 쿠폰)13620원 할인,플러스,-12382.0
2025-04-16,e-영업2,NCPN0001370,(제휴 최저가 자동 쿠폰)13700원 할인,플러스,12455.0
2025-04-16,e-영업2,NCPN0001522,(제휴 최저가 자동 쿠폰)15220원 할인,플러스,-13836.0
2025-04-16,e-영업2,NCPN0001702,(제휴 최저가 자동 쿠폰)17020원 할인,플러스,15473.0
2025-04-16,e-영업2,NCPN0001720,(제휴 최저가 자동 쿠폰)17200원 할인,플러스,-15636.0
2025-04-16,e-영업2,NCPN0001744,(제휴 최저가 자동 쿠폰)17440원 할인,플러스,15855.0
2025-04-16,e-영업2,NCPN0001935,(제휴 최저가 자동 쿠폰)19350원 할인,플러스,17591.0
2025-04-16,e-영업2,NCPN0001997,(제휴 최저가 자동 쿠폰)19970원 할인,플러스,18155.0
2025-04-16,e-영업2,NCPN0002149,(제휴 최저가 자동 쿠폰)21490원 할인,플러스,39073.0
2025-04-16,e-영업2,NCPN0002330,(제휴 최저가 자동 쿠폰)23300원 할인,플러스,21182.0
2025-04-16,e-영업2,NCPN0002502,(제휴 최저가 자동 쿠폰)25020원 할인,플러스,-22745.0
2025-04-17,e-영업1,CPN703554,[제휴전용] 12% 할인(IE),일반,-6409.0
2025-04-17,e-영업1,CPN413857,[제휴전용] 10%추가할인 (골프/스포츠),플러스,1709.0
2025-04-17,e-영업1,CPN1253101,[제휴] [L+DAY] 10% 플러스 쿠폰(15만원 이상/최대 3만원),플러스,-27682.0
2025-04-17,e-영업1,NCPN0000001,(제휴 최저가 자동 쿠폰)10원 할인,플러스,-9.0
2025-04-17,e-영업1,NCPN0000035,(제휴 최저가 자동 쿠폰)350원 할인,플러스,318.0
2025-04-17,e-영업1,NCPN0000127,(제휴 최저가 자동 쿠폰)1270원 할인,플러스,1155.0
2025-04-17,e-영업1,NCPN0000472,(제휴 최저가 자동 쿠폰)4720원 할인,플러스,12873.0
2025-04-17,e-영업1,NCPN0000606,(제휴 최저가 자동 쿠폰)6060원 할인,플러스,11018.0
2025-04-17,e-영업1,NCPN0002905,(제휴 최저가 자동 쿠폰)29050원 할인,플러스,-26409.0
2025-04-17,e-영업1,NCPN0003702,(제휴 최저가 자동 쿠폰)37020원 할인,플러스,-33655.0
2025-04-17,e-영업2,CPN383518,[제휴전용] 10%추가할인 (이월 ACC),플러스,419664.0
2025-04-17,e-영업2,CPN383905,[제휴전용] 8%추가할인 (이월 골프),플러스,4255.0
2025-04-17,e-영업2,CPN383907,[제휴할인] 5%추가할인 (이월 남성),플러스,-54427.0
2025-04-17,e-영업2,CPN384029,[제휴전용] 8%추가할인 (이월 슈즈),플러스,105673.0
2025-04-17,e-영업2,CPN384742,[제휴전용] 4%추가할인 (이월 여성),플러스,11373.0
2025-04-17,e-영업2,CPN409201,[제휴전용] 7%추가할인 (이월 여성),플러스,235155.0
2025-04-17,e-영업2,CPN409202,[제휴전용] 9%추가할인 (이월 여성),플러스,2327.0
2025-04-17,e-영업2,CPN409203,[제휴전용] 7%추가할인 (이월 남성),플러스,357591.0
2025-04-17,e-영업2,CPN409204,[제휴전용] 9%추가할인 (이월 남성),플러스,79891.0
2025-04-17,e-영업2,CPN514212,[제휴전용] 8% 추가할인 (이월 골프),플러스,19664.0
2025-04-17,e-영업2,CPN1253101,[제휴] [L+DAY] 10% 플러스 쿠폰(15만원 이상/최대 3만원),플러스,-55445.0
2025-04-17,e-영업2,CPN1253142,[제휴] [L+DAY] 7% 플러스 쿠폰(8만원 이상/최대 3만원),플러스,-7255.0
2025-04-17,e-영업2,NCPN0000372,(제휴 최저가 자동 쿠폰)3720원 할인,플러스,3382.0
2025-04-17,e-영업2,NCPN0000545,(제휴 최저가 자동 쿠폰)5450원 할인,플러스,19818.0
2025-04-17,e-영업2,NCPN0000546,(제휴 최저가 자동 쿠폰)5460원 할인,플러스,-4964.0
2025-04-17,e-영업2,NCPN0000589,(제휴 최저가 자동 쿠폰)5890원 할인,플러스,-5355.0
2025-04-17,e-영업2,NCPN0000603,(제휴 최저가 자동 쿠폰)6030원 할인,플러스,10964.0
2025-04-17,e-영업2,NCPN0000677,(제휴 최저가 자동 쿠폰)6770원 할인,플러스,-6155.0
2025-04-17,e-영업2,NCPN0000705,(제휴 최저가 자동 쿠폰)7050원 할인,플러스,6409.0
2025-04-17,e-영업2,NCPN0000755,(제휴 최저가 자동 쿠폰)7550원 할인,플러스,-6864.0
2025-04-17,e-영업2,NCPN0000761,(제휴 최저가 자동 쿠폰)7610원 할인,플러스,20755.0
2025-04-17,e-영업2,NCPN0000902,(제휴 최저가 자동 쿠폰)9020원 할인,플러스,16400.0
2025-04-17,e-영업2,NCPN0000903,(제휴 최저가 자동 쿠폰)9030원 할인,플러스,16418.0
2025-04-17,e-영업2,NCPN0000943,(제휴 최저가 자동 쿠폰)9430원 할인,플러스,8573.0
2025-04-17,e-영업2,NCPN0000967,(제휴 최저가 자동 쿠폰)9670원 할인,플러스,8791.0
2025-04-17,e-영업2,NCPN0000970,(제휴 최저가 자동 쿠폰)9700원 할인,플러스,-8818.0
2025-04-17,e-영업2,NCPN0000996,(제휴 최저가 자동 쿠폰)9960원 할인,플러스,18109.0
2025-04-17,e-영업2,NCPN0001007,(제휴 최저가 자동 쿠폰)10070원 할인,플러스,18309.0
2025-04-17,e-영업2,NCPN0001009,(제휴 최저가 자동 쿠폰)10090원 할인,플러스,9173.0
2025-04-17,e-영업2,NCPN0001216,(제휴 최저가 자동 쿠폰)12160원 할인,플러스,22109.0
2025-04-17,e-영업2,NCPN0001311,(제휴 최저가 자동 쿠폰)13110원 할인,플러스,11918.0
2025-04-17,e-영업2,NCPN0001437,(제휴 최저가 자동 쿠폰)14370원 할인,플러스,13064.0
2025-04-17,e-영업2,NCPN0001579,(제휴 최저가 자동 쿠폰)15790원 할인,플러스,14355.0
2025-04-17,e-영업2,NCPN0001702,(제휴 최저가 자동 쿠폰)17020원 할인,플러스,30945.0
2025-04-17,e-영업2,NCPN0001736,(제휴 최저가 자동 쿠폰)17360원 할인,플러스,15782.0
2025-04-17,e-영업2,NCPN0001935,(제휴 최저가 자동 쿠폰)19350원 할인,플러스,17591.0
2025-04-17,e-영업3,CPN407983,네이버쇼핑 추가할인 (e-명품_대상: 입점업체),플러스,2090382.0
2025-04-18,e-영업1,CPN703554,[제휴전용] 12% 할인(IE),일반,36055.0
2025-04-18,e-영업1,CPN1256785,[제휴쿠폰] [WEEKEND SALE] 플러스 5% 쿠폰,플러스,-6209.0
2025-04-18,e-영업1,CPN1270074,[제휴쿠폰] [WEEKEND SALE] 플러스 5% 쿠폰,플러스,12782.0
2025-04-18,e-영업1,NCPN0000531,(제휴 최저가 자동 쿠폰)5310원 할인,플러스,4827.0
2025-04-18,e-영업1,NCPN0001243,(제휴 최저가 자동 쿠폰)12430원 할인,플러스,-11300.0
2025-04-18,e-영업1,NCPN0001551,(제휴 최저가 자동 쿠폰)15510원 할인,플러스,14100.0
2025-04-18,e-영업1,NCPN0001826,(제휴 최저가 자동 쿠폰)18260원 할인,플러스,16600.0
2025-04-18,e-영업1,NCPN0002905,(제휴 최저가 자동 쿠폰)29050원 할인,플러스,-26409.0
2025-04-18,e-영업2,CPN383518,[제휴전용] 10%추가할인 (이월 ACC),플러스,470527.0
2025-04-18,e-영업2,CPN383905,[제휴전용] 8%추가할인 (이월 골프),플러스,32755.0
2025-04-18,e-영업2,CPN383907,[제휴할인] 5%추가할인 (이월 남성),플러스,240545.0
2025-04-18,e-영업2,CPN384029,[제휴전용] 8%추가할인 (이월 슈즈),플러스,195627.0
2025-04-18,e-영업2,CPN409201,[제휴전용] 7%추가할인 (이월 여성),플러스,389300.0
2025-04-18,e-영업2,CPN409202,[제휴전용] 9%추가할인 (이월 여성),플러스,85000.0
2025-04-18,e-영업2,CPN409203,[제휴전용] 7%추가할인 (이월 남성),플러스,120927.0
2025-04-18,e-영업2,CPN409204,[제휴전용] 9%추가할인 (이월 남성),플러스,-3191.0
2025-04-18,e-영업2,CPN514212,[제휴전용] 8% 추가할인 (이월 골프),플러스,15945.0
2025-04-18,e-영업2,CPN1256785,[제휴쿠폰] [WEEKEND SALE] 플러스 5% 쿠폰,플러스,-20564.0
2025-04-18,e-영업2,CPN1270074,[제휴쿠폰] [WEEKEND SALE] 플러스 5% 쿠폰,플러스,12336.0
2025-04-18,e-영업2,NCPN0000001,(제휴 최저가 자동 쿠폰)10원 할인,플러스,9.0
2025-04-18,e-영업2,NCPN0000199,(제휴 최저가 자동 쿠폰)1990원 할인,플러스,-1809.0
2025-04-18,e-영업2,NCPN0000545,(제휴 최저가 자동 쿠폰)5450원 할인,플러스,9909.0
2025-04-18,e-영업2,NCPN0000622,(제휴 최저가 자동 쿠폰)6220원 할인,플러스,5655.0
2025-04-18,e-영업2,NCPN0000641,(제휴 최저가 자동 쿠폰)6410원 할인,플러스,-5827.0
2025-04-18,e-영업2,NCPN0000648,(제휴 최저가 자동 쿠폰)6480원 할인,플러스,5891.0
2025-04-18,e-영업2,NCPN0000694,(제휴 최저가 자동 쿠폰)6940원 할인,플러스,25236.0
2025-04-18,e-영업2,NCPN0000741,(제휴 최저가 자동 쿠폰)7410원 할인,플러스,6736.0
2025-04-18,e-영업2,NCPN0000761,(제휴 최저가 자동 쿠폰)7610원 할인,플러스,6918.0
2025-04-18,e-영업2,NCPN0000859,(제휴 최저가 자동 쿠폰)8590원 할인,플러스,7809.0
2025-04-18,e-영업2,NCPN0000902,(제휴 최저가 자동 쿠폰)9020원 할인,플러스,8200.0
2025-04-18,e-영업2,NCPN0000903,(제휴 최저가 자동 쿠폰)9030원 할인,플러스,16418.0
2025-04-18,e-영업2,NCPN0000908,(제휴 최저가 자동 쿠폰)9080원 할인,플러스,8255.0
2025-04-18,e-영업2,NCPN0000917,(제휴 최저가 자동 쿠폰)9170원 할인,플러스,8336.0
2025-04-18,e-영업2,NCPN0000919,(제휴 최저가 자동 쿠폰)9190원 할인,플러스,8355.0
2025-04-18,e-영업2,NCPN0000960,(제휴 최저가 자동 쿠폰)9600원 할인,플러스,8727.0
2025-04-18,e-영업2,NCPN0000996,(제휴 최저가 자동 쿠폰)9960원 할인,플러스,27164.0
2025-04-18,e-영업2,NCPN0001009,(제휴 최저가 자동 쿠폰)10090원 할인,플러스,9173.0
2025-04-18,e-영업2,NCPN0001060,(제휴 최저가 자동 쿠폰)10600원 할인,플러스,9636.0
2025-04-18,e-영업2,NCPN0001208,(제휴 최저가 자동 쿠폰)12080원 할인,플러스,10982.0
2025-04-18,e-영업2,NCPN0001216,(제휴 최저가 자동 쿠폰)12160원 할인,플러스,11055.0
2025-04-18,e-영업2,NCPN0001362,(제휴 최저가 자동 쿠폰)13620원 할인,플러스,12382.0
2025-04-18,e-영업2,NCPN0001867,(제휴 최저가 자동 쿠폰)18670원 할인,플러스,33945.0
2025-04-18,e-영업2,NCPN0002149,(제휴 최저가 자동 쿠폰)21490원 할인,플러스,39073.0
2025-04-18,e-영업2,NCPN0003006,(제휴 최저가 자동 쿠폰)30060원 할인,플러스,27327.0
2025-04-18,e-영업3,CPN407983,네이버쇼핑 추가할인 (e-명품_대상: 입점업체),플러스,253018.0
2025-04-19,e-영업1,CPN703554,[제휴전용] 12% 할인(IE),일반,1200.0
2025-04-19,e-영업1,CPN1270074,[제휴쿠폰] [WEEKEND SALE] 플러스 5% 쿠폰,플러스,24155.0
2025-04-19,e-영업1,NCPN0000531,(제휴 최저가 자동 쿠폰)5310원 할인,플러스,9655.0
2025-04-19,e-영업1,NCPN0000847,(제휴 최저가 자동 쿠폰)8470원 할인,플러스,7700.0
2025-04-19,e-영업1,NCPN0000907,(제휴 최저가 자동 쿠폰)9070원 할인,플러스,8245.0
2025-04-19,e-영업1,NCPN0000960,(제휴 최저가 자동 쿠폰)9600원 할인,플러스,8727.0
2025-04-19,e-영업1,NCPN0001277,(제휴 최저가 자동 쿠폰)12770원 할인,플러스,11609.0
2025-04-19,e-영업1,NCPN0001381,(제휴 최저가 자동 쿠폰)13810원 할인,플러스,12555.0
2025-04-19,e-영업1,NCPN0001991,(제휴 최저가 자동 쿠폰)19910원 할인,플러스,18100.0
2025-04-19,e-영업2,CPN383518,[제휴전용] 10%추가할인 (이월 ACC),플러스,383809.0
2025-04-19,e-영업2,CPN383905,[제휴전용] 8%추가할인 (이월 골프),플러스,-291.0
2025-04-19,e-영업2,CPN383907,[제휴할인] 5%추가할인 (이월 남성),플러스,-35345.0
2025-04-19,e-영업2,CPN384029,[제휴전용] 8%추가할인 (이월 슈즈),플러스,135664.0
2025-04-19,e-영업2,CPN384742,[제휴전용] 4%추가할인 (이월 여성),플러스,62355.0
2025-04-19,e-영업2,CPN409201,[제휴전용] 7%추가할인 (이월 여성),플러스,590536.0
2025-04-19,e-영업2,CPN409202,[제휴전용] 9%추가할인 (이월 여성),플러스,162336.0
2025-04-19,e-영업2,CPN409203,[제휴전용] 7%추가할인 (이월 남성),플러스,326573.0
2025-04-19,e-영업2,CPN409204,[제휴전용] 9%추가할인 (이월 남성),플러스,26773.0
2025-04-19,e-영업2,CPN514212,[제휴전용] 8% 추가할인 (이월 골프),플러스,12591.0
2025-04-19,e-영업2,CPN1270074,[제휴쿠폰] [WEEKEND SALE] 플러스 5% 쿠폰,플러스,15127.0
2025-04-19,e-영업2,NCPN0000545,(제휴 최저가 자동 쿠폰)5450원 할인,플러스,4955.0
2025-04-19,e-영업2,NCPN0000586,(제휴 최저가 자동 쿠폰)5860원 할인,플러스,5327.0
2025-04-19,e-영업2,NCPN0000617,(제휴 최저가 자동 쿠폰)6170원 할인,플러스,5609.0
2025-04-19,e-영업2,NCPN0000694,(제휴 최저가 자동 쿠폰)6940원 할인,플러스,6309.0
2025-04-19,e-영업2,NCPN0000721,(제휴 최저가 자동 쿠폰)7210원 할인,플러스,13109.0
2025-04-19,e-영업2,NCPN0000802,(제휴 최저가 자동 쿠폰)8020원 할인,플러스,14582.0
2025-04-19,e-영업2,NCPN0000851,(제휴 최저가 자동 쿠폰)8510원 할인,플러스,-7736.0
2025-04-19,e-영업2,NCPN0000868,(제휴 최저가 자동 쿠폰)8680원 할인,플러스,15782.0
2025-04-19,e-영업2,NCPN0000902,(제휴 최저가 자동 쿠폰)9020원 할인,플러스,-8200.0
2025-04-19,e-영업2,NCPN0000903,(제휴 최저가 자동 쿠폰)9030원 할인,플러스,8209.0
2025-04-19,e-영업2,NCPN0000904,(제휴 최저가 자동 쿠폰)9040원 할인,플러스,8218.0
2025-04-19,e-영업2,NCPN0000943,(제휴 최저가 자동 쿠폰)9430원 할인,플러스,8573.0
2025-04-19,e-영업2,NCPN0000960,(제휴 최저가 자동 쿠폰)9600원 할인,플러스,26182.0
2025-04-19,e-영업2,NCPN0000967,(제휴 최저가 자동 쿠폰)9670원 할인,플러스,-8791.0
2025-04-19,e-영업2,NCPN0000996,(제휴 최저가 자동 쿠폰)9960원 할인,플러스,18109.0
2025-04-19,e-영업2,NCPN0001216,(제휴 최저가 자동 쿠폰)12160원 할인,플러스,22109.0
2025-04-19,e-영업2,NCPN0001289,(제휴 최저가 자동 쿠폰)12890원 할인,플러스,11718.0
2025-04-19,e-영업2,NCPN0001317,(제휴 최저가 자동 쿠폰)13170원 할인,플러스,11973.0
2025-04-19,e-영업2,NCPN0001362,(제휴 최저가 자동 쿠폰)13620원 할인,플러스,12382.0
2025-04-19,e-영업2,NCPN0001466,(제휴 최저가 자동 쿠폰)14660원 할인,플러스,13327.0
2025-04-19,e-영업2,NCPN0001469,(제휴 최저가 자동 쿠폰)14690원 할인,플러스,26709.0
2025-04-19,e-영업2,NCPN0001506,(제휴 최저가 자동 쿠폰)15060원 할인,플러스,68455.0
2025-04-19,e-영업2,NCPN0001551,(제휴 최저가 자동 쿠폰)15510원 할인,플러스,14100.0
2025-04-19,e-영업2,NCPN0001702,(제휴 최저가 자동 쿠폰)17020원 할인,플러스,15473.0
2025-04-19,e-영업2,NCPN0001920,(제휴 최저가 자동 쿠폰)19200원 할인,플러스,87273.0
2025-04-19,e-영업2,NCPN0001935,(제휴 최저가 자동 쿠폰)19350원 할인,플러스,17591.0
2025-04-19,e-영업2,NCPN0001956,(제휴 최저가 자동 쿠폰)19560원 할인,플러스,17782.0
2025-04-19,e-영업2,NCPN0001970,(제휴 최저가 자동 쿠폰)19700원 할인,플러스,17909.0
2025-04-19,e-영업2,NCPN0001997,(제휴 최저가 자동 쿠폰)19970원 할인,플러스,-18155.0
2025-04-19,e-영업2,NCPN0002348,(제휴 최저가 자동 쿠폰)23480원 할인,플러스,21345.0
2025-04-19,e-영업2,NCPN0002502,(제휴 최저가 자동 쿠폰)25020원 할인,플러스,-22745.0
2025-04-19,e-영업2,NCPN0003006,(제휴 최저가 자동 쿠폰)30060원 할인,플러스,27327.0
2025-04-19,e-영업2,NCPN0003508,(제휴 최저가 자동 쿠폰)35080원 할인,플러스,31891.0
2025-04-20,e-영업1,CPN703554,[제휴전용] 12% 할인(IE),일반,42109.0
2025-04-20,e-영업1,CPN1270074,[제휴쿠폰] [WEEKEND SALE] 플러스 5% 쿠폰,플러스,59345.0
2025-04-20,e-영업1,NCPN0000445,(제휴 최저가 자동 쿠폰)4450원 할인,플러스,4045.0
2025-04-20,e-영업1,NCPN0000606,(제휴 최저가 자동 쿠폰)6060원 할인,플러스,5509.0
2025-04-20,e-영업1,NCPN0000907,(제휴 최저가 자동 쿠폰)9070원 할인,플러스,8245.0
2025-04-20,e-영업1,NCPN0000960,(제휴 최저가 자동 쿠폰)9600원 할인,플러스,17455.0
2025-04-20,e-영업1,NCPN0001381,(제휴 최저가 자동 쿠폰)13810원 할인,플러스,12555.0
2025-04-20,e-영업1,NCPN0001936,(제휴 최저가 자동 쿠폰)19360원 할인,플러스,17600.0
2025-04-20,e-영업2,CPN383518,[제휴전용] 10%추가할인 (이월 ACC),플러스,444582.0
2025-04-20,e-영업2,CPN383905,[제휴전용] 8%추가할인 (이월 골프),플러스,59918.0
2025-04-20,e-영업2,CPN383907,[제휴할인] 5%추가할인 (이월 남성),플러스,44564.0
2025-04-20,e-영업2,CPN384029,[제휴전용] 8%추가할인 (이월 슈즈),플러스,177864.0
2025-04-20,e-영업2,CPN409201,[제휴전용] 7%추가할인 (이월 여성),플러스,567100.0
2025-04-20,e-영업2,CPN409202,[제휴전용] 9%추가할인 (이월 여성),플러스,413464.0
2025-04-20,e-영업2,CPN409203,[제휴전용] 7%추가할인 (이월 남성),플러스,734327.0
2025-04-20,e-영업2,CPN409204,[제휴전용] 9%추가할인 (이월 남성),플러스,218355.0
2025-04-20,e-영업2,CPN514212,[제휴전용] 8% 추가할인 (이월 골프),플러스,31364.0
2025-04-20,e-영업2,CPN1270074,[제휴쿠폰] [WEEKEND SALE] 플러스 5% 쿠폰,플러스,37836.0
2025-04-20,e-영업2,NCPN0000001,(제휴 최저가 자동 쿠폰)10원 할인,플러스,9.0
2025-04-20,e-영업2,NCPN0000372,(제휴 최저가 자동 쿠폰)3720원 할인,플러스,3382.0
2025-04-20,e-영업2,NCPN0000418,(제휴 최저가 자동 쿠폰)4180원 할인,플러스,7600.0
